region,crop_type,xland_base,xwater_base,revenue_base,xlandsc,xwatersc,revenuesc,shortage
Sonoma,Field and grain,19937.50974,14641.28419,8158147.724,204.4872802,146.4128403,83673.31032,0.59
Sonoma,Orchards,2358.334133,6594.329405,5367250.047,24.1880424,65.9432934,55048.71843,0.59
Sonoma,Vegetables,1092.339696,1873.950499,2487210.983,11.20348406,18.7395048,25509.85622,0.59
Sonoma,Vineyards,61842.41286,143034.9151,716779994.6,33196.52711,74860.53042,384761936.3,0.59
Stanislaus,Alfalfa and pasture,43134.51194,190892.8909,78321466.6,442.4052507,1908.928891,803297.0934,0.59
Stanislaus,Field and grain,64549.17547,133666.7483,107234176.1,7160.868393,4293.57078,5988571.375,0.59
Stanislaus,Orchards,242477.1743,895909.5798,1307278791,133095.7746,484282.4651,752640958.2,0.59
Stanislaus,Rice,392.6881319,1898.222857,1069600.539,4.027570584,18.98222838,10970.26194,0.59
Stanislaus,Vegetables,19450.20496,47680.65222,227655612.8,7155.034481,18673.0406,163577359.5,0.59
Stanislaus,Vineyards,7655.698808,23721.06421,41427860.24,7040.122454,21268.36743,38096745.5,0.59
Sutter,Alfalfa and pasture,8011.218445,30198.62609,11651069.05,82.16634303,301.9862579,119498.1441,0.59
Sutter,Field and grain,29381.03007,57788.22967,25946867.05,5030.511459,4216.201448,3785459.11,0.59
Sutter,Orchards,78821.60213,266422.3155,220221556.2,67219.97299,221114.2327,189199357.4,0.59
Sutter,Rice,109958.3348,498592.6298,269707064.4,28447.7262,125767.9178,69776909.01,0.59
Sutter,Vegetables,17952.19952,45281.92523,62960848.81,6471.308155,16747.84291,27226570.85,0.59
Sutter,Vineyards,101.4852521,270.1285042,714754.9608,99.76057141,258.8993847,702608.1311,0.59
Tehama,Alfalfa and pasture,21226.11778,83651.44543,29209005.68,217.7037721,836.514446,299579.5454,0.59
Tehama,Field and grain,10959.12845,13205.65588,7846426.164,112.4013177,132.0565575,80476.16594,0.59
Tehama,Orchards,73355.5121,242802.8043,247005065.7,43643.68103,138570.4478,146006469.5,0.59
Tehama,Rice,212.3181172,962.7305525,537439.6902,2.177621715,9.627305429,5512.201951,0.59
Tehama,Vegetables,247.8772553,654.1745521,482404.629,2.542330819,6.541745447,4947.739774,0.59
Tehama,Vineyards,260.7351765,694.0122015,1937810.71,251.5597054,652.849638,1869617.662,0.59
Trinity,Alfalfa and pasture,2632.989154,8081.590921,1822621.567,1039.711459,3111.467257,719714.5215,0.59
Trinity,Field and grain,61.38127301,75.31871313,43408.66177,43.51028845,52.05513461,30770.3523,0.59
Trinity,Orchards,8.60216633,24.73379712,20674.56129,8.390175664,23.52115389,20165.06009,0.59
Trinity,Vegetables,6.47989346,12.02751974,13285.27337,6.183681575,11.19076928,12677.97081,0.59
Trinity,Vineyards,128.6596722,288.624535,531060.5295,127.7900583,279.506869,527471.0783,0.59
Tulare,Alfalfa and pasture,40812.32422,185987.7378,100870736.3,418.5879407,1859.87736,1034571.655,0.59
Tulare,Field and grain,169790.9017,327284.7016,275495492.4,1741.445147,3272.846984,2825594.795,0.59
Tulare,Orchards,367140.4689,1341309.793,3016582416,185725.1385,661674.474,2132285823,0.59
Tulare,Vegetables,8278.17954,15484.56734,106924692.6,5169.230436,9078.151595,90589670.23,0.59
Tulare,Vineyards,43485.96417,174331.5767,450253027.1,41527.43205,162317.9847,429974414.6,0.59
Tuolumne,Alfalfa and pasture,1367.348218,6290.057561,1256037.654,475.0161774,2130.534163,436346.9359,0.59
Tuolumne,Field and grain,53.13148707,24.79417191,26926.93555,49.87902293,22.69447709,25278.59298,0.59
Tuolumne,Orchards,165.7325329,569.7345876,481824.5184,162.0094855,543.030547,471054.3083,0.59
Tuolumne,Vegetables,24.52970184,65.43868706,803420.2199,24.42590667,63.53274393,800020.6215,0.59
Tuolumne,Vineyards,51.8432861,160.6356192,325482.6678,51.49877617,155.5789549,323319.7645,0.59
Ventura,Alfalfa and pasture,1707.008105,9466.079749,1772623.353,17.50777544,94.66079654,18180.75234,0.59
Ventura,Field and grain,3008.004015,4240.856237,2405883.202,30.85132323,42.40856195,24675.72516,0.59
Ventura,Orchards,44990.0353,146411.1919,475513137.6,28557.09874,90854.48005,304551857.8,0.59
Ventura,Vegetables,36507.89839,63599.81016,510001011.4,374.4399835,635.9980952,5230779.604,0.59
Ventura,Vineyards,88.89657233,254.3195632,1365432.075,72.08844048,201.0782028,1107262.814,0.59
Yolo,Alfalfa and pasture,39237.9603,145515.9045,50212363.26,402.4406184,1455.15903,514998.5976,0.59
Yolo,Field and grain,77053.53459,132516.6495,57362707.67,6469.394001,5694.303951,3905737.905,0.59
Yolo,Orchards,73384.35481,256474.7747,229220867,60830.65726,206766.3796,188567914.2,0.59
Yolo,Rice,36389.62069,165004.2874,85872059.8,7767.607411,34340.73443,18329964.3,0.59
Yolo,Vegetables,41723.9384,107315.6973,171870724.4,20635.18568,53475.60084,89152931.31,0.59
Yolo,Vineyards,19923.85755,53032.35423,132374647.9,19578.50603,50810.28601,130080123.1,0.59
Yuba,Alfalfa and pasture,7521.124196,29721.13562,8179555.016,77.13973534,297.2113532,83892.87196,0.59
Yuba,Field and grain,3525.017529,5698.342325,3526816.974,733.3453907,593.357883,555006.2112,0.59
Yuba,Orchards,31263.87187,104130.1597,94207880.09,27939.94125,90683.45529,84158896.36,0.59
Yuba,Rice,36989.14137,167722.7407,96465469.32,7719.113945,34126.34393,20130987.69,0.59
Yuba,Vegetables,382.4393853,849.2901251,883963.8032,99.23093414,255.8831028,208741.2325,0.59
Yuba,Vineyards,259.3487353,690.3218398,1410091.924,253.0296917,656.6645577,1375734.971,0.59
Alameda,Alfalfa and pasture,90.89567065,364.9873232,108804.9945,0.932263287,3.64987319,1115.948659,0.6
Alameda,Field and grain,1628.968525,812.2845583,1251440.488,16.70736973,8.122845502,12835.28717,0.6
Alameda,Orchards,1748.469366,6258.914893,9923396.046,17.93301914,62.58914831,101778.421,0.6
Alameda,Vegetables,164.9887184,222.6218821,1949688.806,1.692191984,2.226218799,19996.80827,0.6
Alameda,Vineyards,2836.622596,7125.903789,27780643.64,2383.245488,5837.296952,23340466.12,0.6
Alpine,Alfalfa and pasture,3570.583967,12647.18616,3002483.465,1465.22037,5053.76814,1249341.782,0.6
Alpine,Orchards,2.03478733,6.185753483,5835.763797,1.989639293,5.897290806,5706.279366,0.6
Alpine,Vegetables,1.80498658,4.002852288,3781.516461,1.519052847,3.284528852,3182.474268,0.6
Amador,Alfalfa and pasture,3941.454316,17822.32222,3482913.285,40.42517247,178.2232205,35722.18753,0.6
Amador,Field and grain,1572.712614,738.2294445,648943.2996,1063.733678,486.4749188,438582.2823,0.6
Amador,Orchards,497.5833774,1708.357561,870899.0497,338.4719424,1137.098879,592939.2763,0.6
Amador,Vegetables,9.0629065,24.17741178,296836.9685,8.934568321,23.2391636,292633.514,0.6
Amador,Vineyards,3708.162607,11489.68442,19744155.73,3604.101857,10888.07234,19190083.03,0.6
Butte,Alfalfa and pasture,7411.880459,29180.78471,6986406.432,76.01928676,291.8078443,71655.45058,0.6
Butte,Field and grain,5480.397691,6073.782912,4238038.227,1470.548585,1148.840118,1042321.893,0.6
Butte,Orchards,104390.6332,356496.8233,355282757.3,92045.09009,305866.432,310906878.7,0.6
Butte,Rice,100258.8222,454611.3754,251672589.3,7040.8156,31127.57454,17674058.54,0.6
Butte,Vegetables,1494.124416,3746.267817,4743562.019,504.8992933,1309.318014,1661178.963,0.6
Butte,Vineyards,201.246893,535.6691841,1551693.229,198.0223234,513.9090221,1526830.521,0.6
Calaveras,Alfalfa and pasture,792.0573766,3643.612084,816481.1034,8.123665401,36.43612048,8374.165163,0.6
Calaveras,Field and grain,487.6662076,227.5727719,113555.2412,5.001704753,2.275727696,1164.669155,0.6
Calaveras,Orchards,1441.328391,5004.189258,2565540.717,628.0241985,2110.343455,1280275.131,0.6
Calaveras,Vegetables,16.88744847,45.05119805,553113.8394,16.58734426,43.1443348,543284.5397,0.6
Calaveras,Vineyards,840.9935737,2605.805565,3523852.567,800.4881993,2418.292759,3354130.739,0.6
Colusa,Alfalfa and pasture,11506.7643,42933.07991,17117995.87,118.0180953,429.3307948,175569.1884,0.6
Colusa,Field and grain,21166.05693,41310.8772,17586284.16,2592.679049,2240.736817,1946259.659,0.6
Colusa,Orchards,96101.24735,339777.2949,395586102.2,81220.71608,279408.796,332783671.9,0.6
Colusa,Rice,124782.483,565810.918,342635624.2,26370.78073,116585.7039,72410555.53,0.6
Colusa,Vegetables,20026.57944,49154.03668,75833394.99,5779.427773,14920.65046,27345972.04,0.6
Colusa,Vineyards,1363.005073,3627.980559,8686998.649,1333.402836,3460.457062,8498331.272,0.6
Contra Costa,Alfalfa and pasture,12153.73522,54478.75089,19211763.16,591.3173755,2637.859197,1025266.586,0.6
Contra Costa,Field and grain,12993.07796,25340.40381,65697779.99,9774.00925,20176.89362,60902814.41,0.6
Contra Costa,Orchards,2725.183751,9389.896713,20060472.87,2569.777489,8621.226761,19069949.92,0.6
Contra Costa,Vegetables,3675.572713,8539.760726,16137960.49,1916.433455,4339.242988,9910351.025,0.6
Contra Costa,Vineyards,1944.209666,5986.23648,10056902.9,1904.97507,5718.796977,9853952.298,0.6
Del Norte,Alfalfa and pasture,8200.14759,25004.68003,2746874.623,3202.91421,9441.835066,1204810.594,0.6
Del Norte,Field and grain,351.0409307,430.7494755,287406.89,329.0679656,393.6925691,269417.0176,0.6
Del Norte,Orchards,1.07380461,3.08750893,1995.308107,1.06361888,2.981766337,1976.381321,0.6
Del Norte,Vegetables,322.3115464,598.2518866,700886.6353,318.3897781,576.1982576,692358.5046,0.6
El Dorado,Alfalfa and pasture,455.0391869,1865.262686,489764.7271,4.667068584,18.65262667,5023.22797,0.6
El Dorado,Field and grain,13.11285309,10.34686248,8332.662703,0.134490789,0.103468615,85.46319995,0.6
El Dorado,Orchards,889.2428705,2965.871749,3880227.084,9.120439698,29.6587172,39797.20087,0.6
El Dorado,Vegetables,340.8181236,903.6660287,715876.4071,3.495570494,9.036660188,7342.322113,0.6
El Dorado,Vineyards,2434.230004,7041.791881,11079351.92,1793.059143,5057.324262,8161074.849,0.6
Fresno,Alfalfa and pasture,45722.99842,205634.9496,77549701.11,468.95383,2056.349475,795381.5499,0.6
Fresno,Field and grain,122665.7152,254711.1328,197905472.7,1258.109902,2547.111302,2029799.721,0.6
Fresno,Orchards,539298.4597,2007623.691,3000981484,214876.7804,781406.142,1357144520,0.6
Fresno,Rice,1708.258767,8257.585532,4652940.464,17.52060274,82.5758545,47722.4663,0.6
Fresno,Vegetables,143369.071,289605.3313,1477547245,51383.83882,80085.1005,902793242.4,0.6
Fresno,Vineyards,147940.4853,590430.9594,681082969.7,122410.7566,476328.1809,563550142.9,0.6
Glenn,Alfalfa and pasture,21214.05273,81358.0698,33615601.8,217.5800281,813.5806899,344775.4031,0.6
Glenn,Field and grain,27822.06724,52237.85778,26330886.75,4573.586461,3821.470043,3414606.699,0.6
Glenn,Orchards,107226.683,370528.5155,396207223.9,92262.45616,309722.6667,339716570.8,0.6
Glenn,Rice,77153.95451,349845.1768,196055270.2,6657.009786,29430.76202,16916072.03,0.6
Glenn,Vegetables,3794.481699,8456.246866,9426671.655,466.3699713,1178.158774,1539179.267,0.6
Glenn,Vineyards,2.48784679,6.62202949,20236.46914,2.449680028,6.357428022,19926.01574,0.6
Humboldt,Alfalfa and pasture,36445.04893,111441.7164,7604179.734,13899.7426,41207.44462,3317732.79,0.6
Humboldt,Field and grain,2331.55182,5163.74777,2087912.979,2222.57053,4785.970789,2003249.485,0.6
Humboldt,Orchards,67.32384725,193.2531624,95496.67775,66.88254934,187.185281,94877.49574,0.6
Humboldt,Vegetables,353.6302431,656.3834354,768991.1019,351.5253706,636.1646007,764413.925,0.6
Humboldt,Vineyards,128.337117,287.9009411,549896.0668,128.2146179,280.4354806,549371.1855,0.6
Imperial,Alfalfa and pasture,235851.5276,1678790.954,274815702.3,63178.76932,392948.4389,115606545.2,0.6
Imperial,Field and grain,94499.15139,374207.939,404239173.8,84570.64523,324024.5318,384399677.7,0.6
Imperial,Orchards,10371.67758,61721.34259,108555016.5,10296.98435,59744.91739,107773235.7,0.6
Imperial,Vegetables,71189.89797,122584.5247,597669742.9,70464.91138,117871.6214,592094563.5,0.6
Imperial,Vineyards,143.6369568,587.3311208,1540694.352,142.3023219,567.3269518,1526378.647,0.6
Inyo,Alfalfa and pasture,13554.75215,83129.95485,9446299.674,5604.853649,33101.37235,5838969.636,0.6
Inyo,Field and grain,66.25361322,112.2687585,50323.33867,63.01034445,104.1036165,47859.89396,0.6
Inyo,Orchards,27.53441111,159.5485522,297069.449,27.47546876,155.2329995,296460.9256,0.6
Kern,Alfalfa and pasture,44565.07783,204423.9051,98831537.05,457.0777213,2044.23903,1013656.79,0.6
Kern,Field and grain,78351.39064,154642.6832,258304310.1,803.6040076,1546.426816,2649274.976,0.6
Kern,Orchards,452649.0743,1693457.853,3404368496,169235.276,613160.9118,1690012796,0.6
Kern,Vegetables,69713.07172,116811.1936,826588168.8,50786.94325,77277.41694,655610243.4,0.6
Kern,Vineyards,85056.36119,340978.6541,834539464.2,79336.34159,310096.7213,778416888.2,0.6
Kings,Alfalfa and pasture,28170.79948,127879.1123,64476864.51,288.9312767,1278.79111,661301.1744,0.6
Kings,Field and grain,197547.9391,520976.5534,438058314.7,16154.78078,44220.75078,39882553.14,0.6
Kings,Orchards,122186.019,451861.8293,638898467.1,102110.4497,367733.4631,534657335.5,0.6
Kings,Vegetables,36134.11076,73719.02819,324647550.1,22964.73102,43659.67416,249975117.1,0.6
Kings,Vineyards,6035.201637,24194.61629,34322097.79,5771.693129,22559.77677,32823529.01,0.6
Lake,Alfalfa and pasture,4263.452077,16907.11611,2569643.504,43.72771361,169.0711594,26355.31799,0.6
Lake,Field and grain,1845.040641,1481.50267,1135042.161,18.92349381,14.81502654,11641.4581,0.6
Lake,Orchards,6788.328216,22563.55056,3351496.583,69.62387914,225.6355033,34374.32394,0.6
Lake,Rice,311.6135987,1412.973777,797552.6812,3.19603691,14.12973763,8180.027499,0.6
Lake,Vegetables,71.26432411,187.4131511,150433.0237,0.73091614,1.874131483,1542.902795,0.6
Lake,Vineyards,12239.99548,32579.82419,105559453.5,11416.2072,29627.42672,98454986.77,0.6
Lassen,Alfalfa and pasture,78393.31894,278685.1858,40547140.83,30587.41576,97944.25468,34909223.48,0.6
Lassen,Field and grain,13937.05855,15456.26279,9550561.598,13859.58905,15168.38662,9497057.895,0.6
Lassen,Rice,1612.289111,7228.135024,4190348.356,1607.180941,7094.956435,4177072.195,0.6
Lassen,Vegetables,252.0770441,587.90433,562511.1982,250.5771989,575.3975221,559353.634,0.6
Los Angeles,Alfalfa and pasture,6006.697414,34922.04581,15308408.15,751.6683901,4369.765082,4112716.861,0.6
Los Angeles,Field and grain,6342.971391,10728.38247,5425860.8,2952.096484,4969.934006,2952890.448,0.6
Los Angeles,Orchards,571.2892756,2343.632522,4744949.146,557.1858359,2225.822026,4661387.627,0.6
Los Angeles,Vegetables,3833.639369,13433.55558,47723951.75,3671.546989,12453.67187,45815947.1,0.6
Los Angeles,Vineyards,323.7676266,973.0553689,3340660.495,321.1558718,941.075809,3313712.199,0.6
Madera,Alfalfa and pasture,10164.89452,42892.80801,19636373.17,104.2553284,428.9280759,201398.6993,0.6
Madera,Field and grain,27634.60505,52192.32145,42998468.14,1389.850465,1025.33307,1107471.679,0.6
Madera,Orchards,234715.9951,872979.3309,1199345759,84482.66001,309108.1905,447403344.6,0.6
Madera,Vegetables,4131.040517,9703.258899,28408494.85,812.9727105,1873.200512,11022542.39,0.6
Madera,Vineyards,57576.85363,178400.9894,259229368.1,49662.60188,150031.8313,223596881.2,0.6
Marin,Alfalfa and pasture,7641.634487,24625.07336,9669063.496,3131.067424,9837.580597,3961781.971,0.6
Marin,Field and grain,4633.718937,3023.014294,1943132.855,1184.28433,766.5599022,521420.72,0.6
Marin,Orchards,76.43378917,191.4113778,469484.0924,74.86283123,182.7720491,459859.4123,0.6
Marin,Vegetables,134.1170471,190.5063147,1584875.063,132.6114305,183.6584709,1567083.035,0.6
Marin,Vineyards,170.1696844,427.4847139,1092083.003,168.3844908,412.4251069,1080626.323,0.6
Mariposa,Alfalfa and pasture,81.47912833,374.8192307,60456.62978,0.835683367,3.74819227,620.0679978,0.6
Mariposa,Field and grain,29.4045766,13.72184683,21693.32335,26.83610159,12.21016886,19798.42244,0.6
Mariposa,Orchards,56.90121918,187.4499564,198141.1098,54.20283904,174.1042607,188731.1593,0.6
Mariposa,Vineyards,61.79857201,191.4819184,50198.00491,38.704302,116.9265622,31438.89379,0.6
Mendocino,Alfalfa and pasture,19710.75792,60455.3009,1552749.617,222.9215312,651.7361511,51138.42816,0.6
Mendocino,Field and grain,4768.097439,5850.757822,3180446.3,1048.084897,1253.914932,699100.1708,0.6
Mendocino,Orchards,1672.729453,4736.504401,2572712.333,1484.00035,4091.320181,2301405.991,0.6
Mendocino,Vegetables,219.5862892,407.5805327,477504.1326,200.9556291,363.6746256,436990.5959,0.6
Mendocino,Vineyards,17408.34417,39052.44864,142318797.5,17300.56154,37840.39113,141437639.9,0.6
Merced,Alfalfa and pasture,67455.81277,289372.3491,108024442.5,691.85449,2893.723462,1107943,0.6
Merced,Field and grain,165339.0669,363101.3324,283832944.7,29550.46512,16304.62547,26391870.17,0.6
Merced,Orchards,194494.264,724829.6124,925341630.7,136939.6374,497574.9441,651916180,0.6
Merced,Rice,1462.320105,7068.737814,3983054.862,14.99815492,70.68737743,40851.84474,0.6
Merced,Vegetables,52913.95304,140207.9096,534468003,25116.77894,71609.62631,377300582.9,0.6
Merced,Vineyards,13065.67275,40483.78469,76261293.59,12436.81084,37571.88377,72590772.83,0.6
Modoc,Alfalfa and pasture,142320.9292,500260.2031,239600307.5,52656.56212,193647.637,88089970.04,0.6
Modoc,Field and grain,27043.29414,31619.20471,21521785.26,9427.640207,10881.63423,7549278.267,0.6
Modoc,Orchards,23.52404065,78.28192401,66512.10541,22.00548921,71.39786235,62218.53802,0.6
Modoc,Rice,2348.147321,10647.38703,5816493.02,1688.576731,7465.228611,4182699.561,0.6
Modoc,Vegetables,4249.156657,10048.30355,20716420.74,3899.013866,8980.783192,19010177.79,0.6
Modoc,Vineyards,11.97948202,26.87378545,33898.42838,11.62236933,25.42085123,32887.90397,0.6
Mono,Alfalfa and pasture,41978.88771,178461.1651,32717594.31,16371.85522,70971.66541,18561744.25,0.6
Mono,Field and grain,536.3885823,825.4528204,395687.3524,477.2091052,716.0215011,352031.3698,0.6
Mono,Vineyards,13.74318799,47.22416791,62791.46334,13.68542716,45.85004815,62527.559,0.6
Monterey,Alfalfa and pasture,2967.28172,12268.65559,571309.1409,30.43365842,122.6865547,5859.580894,0.6
Monterey,Field and grain,13564.38516,11558.78241,3401774.241,139.1218994,115.587823,34889.99226,0.6
Monterey,Orchards,2104.105989,5538.002359,26484624.77,1588.81255,4045.967989,23792655.89,0.6
Monterey,Vegetables,148628.8891,163736.3574,2721491774,114457.5897,122874.2225,2098241031,0.6
Monterey,Vineyards,52090.08734,127994.2198,260136329.6,534.2573061,1279.942185,2668064.919,0.6
Napa,Alfalfa and pasture,851.9619408,3065.150016,616463.2661,8.738071188,30.65149986,6322.700165,0.6
Napa,Field and grain,1303.101757,599.6567053,514427.1329,13.36514639,5.996566993,5276.175787,0.6
Napa,Orchards,325.8517173,893.3298869,991577.8777,3.342068895,8.93329878,10170.02952,0.6
Napa,Vegetables,23.45711765,34.14110461,277195.1934,0.240585817,0.341411036,2843.02757,0.6
Napa,Vineyards,44729.90451,113094.1674,879087506.2,19077.24748,47028.65538,374929705.3,0.6
